Participant,Time,Study,Instructions,Version,Word,Consistency_H,Orthography,Measure,Score,WASImRS,TOWREsweRS,TOWREpdeRS,CC2regRS,CC2irregRS,CC2nwRS,WASIvRS,BPVSRS,Spelling.transcription,Levenshtein.Score,zTOWREsweRS,zTOWREpdeRS,zCC2regRS,zCC2irregRS,zCC2nwRS,zWASIvRS,zBPVSRS,mean_z_vocab,mean_z_read,zConsistency_H
EOF008,2,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,0,18,77,55,36,25,35,25,126,caterclism,3,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,1.1762046733894005
EOF008,2,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,0,18,77,55,36,25,35,25,126,contrision,1,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,-0.5746319437523266
EOF008,2,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,18,77,55,36,25,35,25,126,debarcl,2,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,0.5732676981874297
EOF008,2,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,1,18,77,55,36,25,35,25,126,Dormancy,0,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,-0.6965615509482529
EOF008,2,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,0,18,77,55,36,25,35,25,126,epergram,2,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,-0.9397365381326075
EOF008,2,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,0,18,77,55,36,25,35,25,126,foable,1,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,0.37834926053427964
EOF008,2,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,18,77,55,36,25,35,25,126,fracah,1,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,0.8158655238410473
EOF008,2,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,0,18,77,55,36,25,35,25,126,lasitude,1,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,-1.4153893241061266
EOF008,2,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,0,18,77,55,36,25,35,25,126,loomanry,4,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,-1.2223310815994646
EOF008,2,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,0,18,77,55,36,25,35,25,126,nonenterty,2,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,1.6366318756535356
EOF008,2,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,1,18,77,55,36,25,35,25,126,Platitude,0,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,-1.4153893241061266
EOF008,2,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,18,77,55,36,25,35,25,126,prepensity,1,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,-0.6369014417845481
EOF008,2,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,18,77,55,36,25,35,25,126,raconter,1,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,1.4935558428305218
EOF008,2,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,0,18,77,55,36,25,35,25,126,syncapation,1,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,0.7155474097396803
EOF008,2,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,1,18,77,55,36,25,35,25,126,Veracity,0,0.6170647424661172,1.5023275108308447,-0.17793703902914662,0.034616775920321495,0.5267307057875765,-0.6657321510960397,-0.03952711370697007,-0.35262963240150486,0.5005605391951427,0.5419287719706752
EOF009,1,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,20,85,57,38,27,38,31,140,acalaid,4,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.40969299253162683
EOF009,1,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,0,20,85,57,38,27,38,31,140,caticlissom,4,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,1.1762046733894005
EOF009,1,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,1,20,85,57,38,27,38,31,140,Contrition,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.5746319437523266
EOF009,1,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,1,20,85,57,38,27,38,31,140,Debacle,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.5732676981874297
EOF009,1,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,0,20,85,57,38,27,38,31,140,dormency,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.6965615509482529
EOF009,1,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,1,20,85,57,38,27,38,31,140,Epigram,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.9397365381326075
EOF009,1,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,0,20,85,57,38,27,38,31,140,foyble,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.37834926053427964
EOF009,1,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,20,85,57,38,27,38,31,140,fracar,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.8158655238410473
EOF009,1,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,0,20,85,57,38,27,38,31,140,lasitude,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-1.4153893241061266
EOF009,1,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,0,20,85,57,38,27,38,31,140,lumanary,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-1.2223310815994646
EOF009,1,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,1,20,85,57,38,27,38,31,140,Nonentity,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,1.6366318756535356
EOF009,1,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,1,20,85,57,38,27,38,31,140,Platitude,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-1.4153893241061266
EOF009,1,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,20,85,57,38,27,38,31,140,propencity,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.6369014417845481
EOF009,1,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,20,85,57,38,27,38,31,140,raconter,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,1.4935558428305218
EOF009,1,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,1,20,85,57,38,27,38,31,140,Syncopation,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.7155474097396803
EOF009,1,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,0,20,85,57,38,27,38,31,140,varacity,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.5419287719706752
EOF009,2,Study1&2,explicit,a,Accolade,1.914239347,absent,Orth_sp,0,20,85,57,38,27,38,31,140,acalade,2,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.40969299253162683
EOF009,2,Study1&2,explicit,a,Cataclysm,3.506007504,present,Orth_sp,0,20,85,57,38,27,38,31,140,cataclism,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,1.1762046733894005
EOF009,2,Study1&2,explicit,a,Contrition,1.748689844,absent,Orth_sp,1,20,85,57,38,27,38,31,140,Contrition,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.5746319437523266
EOF009,2,Study1&2,explicit,a,Debacle,2.900838647,present,Orth_sp,0,20,85,57,38,27,38,31,140,debarcle,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.5732676981874297
EOF009,2,Study1&2,explicit,a,Dormancy,1.626308892,absent,Orth_sp,0,20,85,57,38,27,38,31,140,dormency,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.6965615509482529
EOF009,2,Study1&2,explicit,a,Epigram,1.382233748,present,Orth_sp,0,20,85,57,38,27,38,31,140,eppigram,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.9397365381326075
EOF009,2,Study1&2,explicit,a,Foible,2.705198683,present,Orth_sp,0,20,85,57,38,27,38,31,140,foyble,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.37834926053427964
EOF009,2,Study1&2,explicit,a,Fracas,3.144334493,absent,Orth_sp,0,20,85,57,38,27,38,31,140,fracar,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.8158655238410473
EOF009,2,Study1&2,explicit,a,Lassitude,0.904820246,present,Orth_sp,0,20,85,57,38,27,38,31,140,lasitude,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-1.4153893241061266
EOF009,2,Study1&2,explicit,a,Luminary,1.098593129,absent,Orth_sp,0,20,85,57,38,27,38,31,140,lumanary,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-1.2223310815994646
EOF009,2,Study1&2,explicit,a,Nonentity,3.968139062,absent,Orth_sp,1,20,85,57,38,27,38,31,140,Nonentity,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,1.6366318756535356
EOF009,2,Study1&2,explicit,a,Platitude,0.904820246,present,Orth_sp,1,20,85,57,38,27,38,31,140,Platitude,0,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-1.4153893241061266
EOF009,2,Study1&2,explicit,a,Propensity,1.686189844,absent,Orth_sp,0,20,85,57,38,27,38,31,140,propencity,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,-0.6369014417845481
EOF009,2,Study1&2,explicit,a,Raconteur,3.824533407,absent,Orth_sp,0,20,85,57,38,27,38,31,140,raconter,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,1.4935558428305218
EOF009,2,Study1&2,explicit,a,Syncopation,3.0436450330000002,present,Orth_sp,0,20,85,57,38,27,38,31,140,sincopation,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.7155474097396803
EOF009,2,Study1&2,explicit,a,Veracity,2.869383714,present,Orth_sp,0,20,85,57,38,27,38,31,140,varacity,1,1.5336807609720942,1.7083917643255622,0.5943463984066337,0.5400617237511474,1.055414849954233,0.7375830758874904,1.0226589418654526,0.8801210088764715,1.0863790994819342,0.5419287719706752
EOF010,1,Study1&2,explicit,b,Accolade,1.914239347,present,Orth_sp,0,14,73,46,37,27,35,29,142,accalade,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.40969299253162683
EOF010,1,Study1&2,explicit,b,Cataclysm,3.506007504,absent,Orth_sp,0,14,73,46,37,27,35,29,142,catyclysm,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,1.1762046733894005
EOF010,1,Study1&2,explicit,b,Contrition,1.748689844,present,Orth_sp,1,14,73,46,37,27,35,29,142,Contrition,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.5746319437523266
EOF010,1,Study1&2,explicit,b,Debacle,2.900838647,absent,Orth_sp,0,14,73,46,37,27,35,29,142,debarkle,2,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.5732676981874297
EOF010,1,Study1&2,explicit,b,Dormancy,1.626308892,present,Orth_sp,1,14,73,46,37,27,35,29,142,Dormancy,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.6965615509482529
EOF010,1,Study1&2,explicit,b,Epigram,1.382233748,absent,Orth_sp,1,14,73,46,37,27,35,29,142,Epigram,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.9397365381326075
EOF010,1,Study1&2,explicit,b,Foible,2.705198683,absent,Orth_sp,1,14,73,46,37,27,35,29,142,Foible,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.37834926053427964
EOF010,1,Study1&2,explicit,b,Fracas,3.144334493,present,Orth_sp,0,14,73,46,37,27,35,29,142,fracar,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.8158655238410473
EOF010,1,Study1&2,explicit,b,Lassitude,0.904820246,absent,Orth_sp,0,14,73,46,37,27,35,29,142,lacitude,2,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-1.4153893241061266
EOF010,1,Study1&2,explicit,b,Luminary,1.098593129,present,Orth_sp,1,14,73,46,37,27,35,29,142,Luminary,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-1.2223310815994646
EOF010,1,Study1&2,explicit,b,Nonentity,3.968139062,present,Orth_sp,1,14,73,46,37,27,35,29,142,Nonentity,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,1.6366318756535356
EOF010,1,Study1&2,explicit,b,Platitude,0.904820246,absent,Orth_sp,1,14,73,46,37,27,35,29,142,Platitude,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-1.4153893241061266
EOF010,1,Study1&2,explicit,b,Propensity,1.686189844,present,Orth_sp,0,14,73,46,37,27,35,29,142,propencity,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.6369014417845481
EOF010,1,Study1&2,explicit,b,Raconteur,3.824533407,present,Orth_sp,0,14,73,46,37,27,35,29,142,racontear,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,1.4935558428305218
EOF010,1,Study1&2,explicit,b,Syncopation,3.0436450330000002,absent,Orth_sp,0,14,73,46,37,27,35,29,142,syncapation,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.7155474097396803
EOF010,1,Study1&2,explicit,b,Veracity,2.869383714,absent,Orth_sp,0,14,73,46,37,27,35,29,142,varasity,2,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.5419287719706752
EOF010,2,Study1&2,explicit,b,Accolade,1.914239347,present,Orth_sp,1,14,73,46,37,27,35,29,142,Accolade,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.40969299253162683
EOF010,2,Study1&2,explicit,b,Cataclysm,3.506007504,absent,Orth_sp,0,14,73,46,37,27,35,29,142,catyclysm,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,1.1762046733894005
EOF010,2,Study1&2,explicit,b,Contrition,1.748689844,present,Orth_sp,1,14,73,46,37,27,35,29,142,Contrition,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.5746319437523266
EOF010,2,Study1&2,explicit,b,Debacle,2.900838647,absent,Orth_sp,0,14,73,46,37,27,35,29,142,debarkle,2,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.5732676981874297
EOF010,2,Study1&2,explicit,b,Dormancy,1.626308892,present,Orth_sp,0,14,73,46,37,27,35,29,142,doormancy,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.6965615509482529
EOF010,2,Study1&2,explicit,b,Epigram,1.382233748,absent,Orth_sp,1,14,73,46,37,27,35,29,142,Epigram,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.9397365381326075
EOF010,2,Study1&2,explicit,b,Foible,2.705198683,absent,Orth_sp,1,14,73,46,37,27,35,29,142,Foible,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.37834926053427964
EOF010,2,Study1&2,explicit,b,Fracas,3.144334493,present,Orth_sp,0,14,73,46,37,27,35,29,142,fracar,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.8158655238410473
EOF010,2,Study1&2,explicit,b,Lassitude,0.904820246,absent,Orth_sp,0,14,73,46,37,27,35,29,142,lasitude,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-1.4153893241061266
EOF010,2,Study1&2,explicit,b,Luminary,1.098593129,present,Orth_sp,1,14,73,46,37,27,35,29,142,Luminary,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-1.2223310815994646
EOF010,2,Study1&2,explicit,b,Nonentity,3.968139062,present,Orth_sp,1,14,73,46,37,27,35,29,142,Nonentity,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,1.6366318756535356
EOF010,2,Study1&2,explicit,b,Platitude,0.904820246,absent,Orth_sp,1,14,73,46,37,27,35,29,142,Platitude,0,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-1.4153893241061266
EOF010,2,Study1&2,explicit,b,Propensity,1.686189844,present,Orth_sp,0,14,73,46,37,27,35,29,142,prepensity,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,-0.6369014417845481
EOF010,2,Study1&2,explicit,b,Raconteur,3.824533407,present,Orth_sp,0,14,73,46,37,27,35,29,142,raconteir,1,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,1.4935558428305218
EOF010,2,Study1&2,explicit,b,Syncopation,3.0436450330000002,absent,Orth_sp,0,14,73,46,37,27,35,29,142,sincapation,2,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.7155474097396803
EOF010,2,Study1&2,explicit,b,Veracity,2.869383714,absent,Orth_sp,0,14,73,46,37,27,35,29,142,versity,2,0.15875673321312883,0.5750383701046169,0.20820467968874354,0.5400617237511474,0.5267307057875765,0.2698113335596471,1.1743998069472275,0.7221055702534372,0.40175844250904263,0.5419287719706752
EOF011,1,Study1&2,explicit,b,Accolade,1.914239347,present,Orth_sp,1,25,88,59,39,35,37,33,145,Accolade,0,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,-0.40969299253162683
EOF011,1,Study1&2,explicit,b,Cataclysm,3.506007504,absent,Orth_sp,1,25,88,59,39,35,37,33,145,Cataclysm,0,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,1.1762046733894005
EOF011,1,Study1&2,explicit,b,Contrition,1.748689844,present,Orth_sp,1,25,88,59,39,35,37,33,145,Contrition,0,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,-0.5746319437523266
EOF011,1,Study1&2,explicit,b,Debacle,2.900838647,absent,Orth_sp,0,25,88,59,39,35,37,33,145,dibacle,1,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,0.5732676981874297
EOF011,1,Study1&2,explicit,b,Dormancy,1.626308892,present,Orth_sp,1,25,88,59,39,35,37,33,145,Dormancy,0,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,-0.6965615509482529
EOF011,1,Study1&2,explicit,b,Epigram,1.382233748,absent,Orth_sp,0,25,88,59,39,35,37,33,145,eppigram,1,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,-0.9397365381326075
EOF011,1,Study1&2,explicit,b,Foible,2.705198683,absent,Orth_sp,0,25,88,59,39,35,37,33,145,foyable,2,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,0.37834926053427964
EOF011,1,Study1&2,explicit,b,Fracas,3.144334493,present,Orth_sp,1,25,88,59,39,35,37,33,145,Fracas,0,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,0.8158655238410473
EOF011,1,Study1&2,explicit,b,Lassitude,0.904820246,absent,Orth_sp,0,25,88,59,39,35,37,33,145,lasitude,1,1.8774117679118354,1.9144560178202794,0.9804881171245239,2.561841515074451,0.8791868018986809,1.2053548182153337,1.4020111045698893,1.3036829613926115,1.642676843965954,-1.4153893241061266
